"Year","Country","Month","ISO3","Temperature","Rain"
"1901","France","Jan","FRA","1.97471","40.929"
"1901","France","Feb","FRA","-0.3691","34.7865"
"1901","France","Mar","FRA","4.4733","90.9714"
"1901","France","Apr","FRA","9.78651","83.16"
"1901","France","May","FRA","12.958","42.6287"
"1901","France","Jun","FRA","16.9689","49.8409"
"1901","France","Jul","FRA","19.108","83.5926"
"1901","France","Aug","FRA","18.0125","50.5578"
"1901","France","Sep","FRA","15.5242","109.712"
"1901","France","Oct","FRA","10.4494","96.5855"
"1901","France","Nov","FRA","4.36819","25.0669"
"1901","France","Dec","FRA","3.12069","96.8427"
"1902","France","Jan","FRA","3.63617","43.6233"
"1902","France","Feb","FRA","2.81331","68.6976"
"1902","France","Mar","FRA","7.06779","64.3487"
"1902","France","Apr","FRA","10.4252","75.9919"
"1902","France","May","FRA","9.72844","69.532"
"1902","France","Jun","FRA","15.1308","70.0313"
"1902","France","Jul","FRA","18.3357","46.2754"
"1902","France","Aug","FRA","17.3228","83.5714"
"1902","France","Sep","FRA","14.7911","52.6958"
"1902","France","Oct","FRA","9.97346","68.8822"
"1902","France","Nov","FRA","5.66103","66.8391"
"1902","France","Dec","FRA","2.78467","52.3753"
"1903","France","Jan","FRA","3.16155","49.5111"
"1903","France","Feb","FRA","5.40226","22.2146"
"1903","France","Mar","FRA","7.40526","56.7649"
"1903","France","Apr","FRA","6.77019","72.5385"
"1903","France","May","FRA","12.7177","70.5266"
"1903","France","Jun","FRA","14.7647","88.5411"
"1903","France","Jul","FRA","17.3849","75.7371"
"1903","France","Aug","FRA","17.3325","65.8312"
"1903","France","Sep","FRA","15.3961","49.6254"
"1903","France","Oct","FRA","11.9894","112.656"
"1903","France","Nov","FRA","6.53614","56.2307"
"1903","France","Dec","FRA","2.22301","76.7297"
"1904","France","Jan","FRA","2.31453","56.6626"
"1904","France","Feb","FRA","4.31378","103.262"
"1904","France","Mar","FRA","5.31368","47.0317"
"1904","France","Apr","FRA","10.2777","42.7758"
"1904","France","May","FRA","13.6244","59.7913"
"1904","France","Jun","FRA","16.4062","78.9541"
"1904","France","Jul","FRA","20.3551","35.7654"
"1904","France","Aug","FRA","18.6201","48.0276"
"1904","France","Sep","FRA","13.7611","72.1907"
"1904","France","Oct","FRA","10.9288","36.0423"
"1904","France","Nov","FRA","5.00218","32.8111"
"1904","France","Dec","FRA","4.27568","64.4723"
"1905","France","Jan","FRA","1.07739","51.2773"
"1905","France","Feb","FRA","3.5489","27.9793"
"1905","France","Mar","FRA","7.22248","79.0869"
"1905","France","Apr","FRA","9.16099","47.7388"
"1905","France","May","FRA","11.6565","68.3024"
"1905","France","Jun","FRA","16.5961","75.3167"
"1905","France","Jul","FRA","20.1117","35.3907"
"1905","France","Aug","FRA","17.6363","104.56"
"1905","France","Sep","FRA","14.7487","99.7818"
"1905","France","Oct","FRA","7.67433","46.8927"
"1905","France","Nov","FRA","5.2665","122.484"
"1905","France","Dec","FRA","3.18299","32.9956"
"1906","France","Jan","FRA","3.80028","82.2188"
"1906","France","Feb","FRA","2.74098","72.7711"
"1906","France","Mar","FRA","5.32744","55.1657"
"1906","France","Apr","FRA","8.46809","65.793"
"1906","France","May","FRA","12.6366","53.7499"
"1906","France","Jun","FRA","15.986","19.7694"
"1906","France","Jul","FRA","18.2763","51.8672"
"1906","France","Aug","FRA","18.9385","24.9943"
"1906","France","Sep","FRA","15.3264","28.8911"
"1906","France","Oct","FRA","12.6055","77.3694"
"1906","France","Nov","FRA","7.20755","113.65"
"1906","France","Dec","FRA","1.66468","82.5962"
"1907","France","Jan","FRA","1.99812","38.8617"
"1907","France","Feb","FRA","1.52917","47.3177"
"1907","France","Mar","FRA","5.85167","36.6256"
"1907","France","Apr","FRA","8.19405","67.0133"
"1907","France","May","FRA","12.709","79.4657"
"1907","France","Jun","FRA","15.2291","64.8466"
"1907","France","Jul","FRA","16.469","55.1669"
"1907","France","Aug","FRA","17.9762","26.7335"
"1907","France","Sep","FRA","16.0064","65.7973"
"1907","France","Oct","FRA","11.635","175.542"
"1907","France","Nov","FRA","7.2525","64.8413"
"1907","France","Dec","FRA","5.15762","93.5025"
"1908","France","Jan","FRA","1.01646","25.5254"
"1908","France","Feb","FRA","4.25271","58.1288"
"1908","France","Mar","FRA","4.79184","57.4027"
"1908","France","Apr","FRA","7.43306","55.766"
"1908","France","May","FRA","14.2273","70.1503"
"1908","France","Jun","FRA","17.0634","83.0457"
"1908","France","Jul","FRA","17.9516","66.9972"
"1908","France","Aug","FRA","16.883","65.1419"
"1908","France","Sep","FRA","14.656","67.0825"
"1908","France","Oct","FRA","11.6036","29.355"
"1908","France","Nov","FRA","5.72818","52.2562"
"1908","France","Dec","FRA","3.07428","72.2178"
"1909","France","Jan","FRA","1.46593","39.7406"
"1909","France","Feb","FRA","1.44492","26.917"
"1909","France","Mar","FRA","4.40007","97.6697"
"1909","France","Apr","FRA","10.3407","52.5617"
"1909","France","May","FRA","12.623","40.2561"
"1909","France","Jun","FRA","14.2196","102.735"
"1909","France","Jul","FRA","16.1758","56.97"
"1909","France","Aug","FRA","17.8868","62.065"
"1909","France","Sep","FRA","14.112","87.9021"
"1909","France","Oct","FRA","12.1412","99.9547"
"1909","France","Nov","FRA","4.60509","44.0392"
"1909","France","Dec","FRA","4.59258","111.237"
"1910","France","Jan","FRA","3.70393","88.9494"
"1910","France","Feb","FRA","5.03076","100.09"
"1910","France","Mar","FRA","6.27916","46.4596"
"1910","France","Apr","FRA","8.3426","63.71"
"1910","France","May","FRA","11.73","95.6856"
"1910","France","Jun","FRA","16.2286","102.386"
"1910","France","Jul","FRA","16.442","79.0376"
"1910","France","Aug","FRA","17.2535","83.2598"
"1910","France","Sep","FRA","13.9933","40.8431"
"1910","France","Oct","FRA","11.7101","91.5601"
"1910","France","Nov","FRA","5.55451","162.449"
"1910","France","Dec","FRA","5.61839","107.78"
"1911","France","Jan","FRA","0.85459","30.3255"
"1911","France","Feb","FRA","4.01663","29.0295"
"1911","France","Mar","FRA","6.21254","58.7194"
"1911","France","Apr","FRA","8.20696","40.62"
"1911","France","May","FRA","13.4108","71.4618"
"1911","France","Jun","FRA","15.8805","83.0004"
"1911","France","Jul","FRA","20.7767","24.9635"
"1911","France","Aug","FRA","21.0473","35.1553"
"1911","France","Sep","FRA","17.3359","53.9521"
"1911","France","Oct","FRA","11.4144","115.326"
"1911","France","Nov","FRA","7.11373","105.082"
"1911","France","Dec","FRA","6.03701","106.001"
"1912","France","Jan","FRA","4.06547","76.2323"
"1912","France","Feb","FRA","6.45127","63.5975"
"1912","France","Mar","FRA","8.35894","93.6707"
"1912","France","Apr","FRA","8.93807","35.0476"
"1912","France","May","FRA","13.6248","58.0911"
"1912","France","Jun","FRA","15.6843","80.1257"
"1912","France","Jul","FRA","17.9051","76.0509"
"1912","France","Aug","FRA","15.2593","126.898"
"1912","France","Sep","FRA","12.3484","38.733"
"1912","France","Oct","FRA","9.73998","87.853"
"1912","France","Nov","FRA","4.88519","62.1384"
"1912","France","Dec","FRA","4.92978","48.5013"
"1913","France","Jan","FRA","4.79035","85.2113"
"1913","France","Feb","FRA","4.10142","36.5572"
"1913","France","Mar","FRA","7.73835","79.5598"
"1913","France","Apr","FRA","8.97501","84.8063"
"1913","France","May","FRA","12.8631","87.4613"
"1913","France","Jun","FRA","15.8529","56.6526"
"1913","France","Jul","FRA","16.2635","60.9428"
"1913","France","Aug","FRA","17.3515","47.9186"
"1913","France","Sep","FRA","15.074","83.625"
"1913","France","Oct","FRA","12.0951","89.6922"
"1913","France","Nov","FRA","8.96966","87.2346"
"1913","France","Dec","FRA","3.56604","63.6932"
"1914","France","Jan","FRA","-0.0571","33.33"
"1914","France","Feb","FRA","5.94576","66.343"
"1914","France","Mar","FRA","7.23898","111.022"
"1914","France","Apr","FRA","11.1287","42.862"
"1914","France","May","FRA","11.8707","87.2508"
"1914","France","Jun","FRA","15.0577","73.8913"
"1914","France","Jul","FRA","17.3125","98.2648"
"1914","France","Aug","FRA","18.131","75.3789"
"1914","France","Sep","FRA","15.0553","62.3003"
"1914","France","Oct","FRA","10.3968","78.0985"
"1914","France","Nov","FRA","5.82354","70.5368"
"1914","France","Dec","FRA","5.41615","111.308"
"1915","France","Jan","FRA","3.18624","95.2187"
"1915","France","Feb","FRA","3.84982","91.5925"
"1915","France","Mar","FRA","5.34095","42.6906"
"1915","France","Apr","FRA","8.28789","69.0525"
"1915","France","May","FRA","14.2955","96.4507"
"1915","France","Jun","FRA","17.3119","76.4128"
"1915","France","Jul","FRA","17.3373","67.2465"
"1915","France","Aug","FRA","17.2711","46.3567"
"1915","France","Sep","FRA","14.3353","74.4966"
"1915","France","Oct","FRA","9.20197","51.7978"
"1915","France","Nov","FRA","4.15977","78.8143"
"1915","France","Dec","FRA","6.75924","109.545"
"1916","France","Jan","FRA","5.8516","25.7655"
"1916","France","Feb","FRA","4.4476","109.271"
"1916","France","Mar","FRA","5.78879","79.7144"
"1916","France","Apr","FRA","9.38959","70.9901"
"1916","France","May","FRA","13.6868","61.1108"
"1916","France","Jun","FRA","13.8934","62.4318"
"1916","France","Jul","FRA","17.3014","66.9133"
"1916","France","Aug","FRA","18.1498","65.5876"
"1916","France","Sep","FRA","14.0999","83.9882"
"1916","France","Oct","FRA","11.1638","87.3885"
"1916","France","Nov","FRA","6.6701","97.4906"
"1916","France","Dec","FRA","4.03581","118.471"
"1917","France","Jan","FRA","0.77647","56.6533"
"1917","France","Feb","FRA","0.80219","30.269"
"1917","France","Mar","FRA","4.02994","83.3538"
"1917","France","Apr","FRA","6.45257","58.6023"
"1917","France","May","FRA","15.137","101.52"
"1917","France","Jun","FRA","17.8295","90.2719"
"1917","France","Jul","FRA","18.2188","68.3073"
"1917","France","Aug","FRA","17.1291","87.0655"
"1917","France","Sep","FRA","16.4579","40.2815"
"1917","France","Oct","FRA","9.25029","115.942"
"1917","France","Nov","FRA","6.77442","45.8893"
"1917","France","Dec","FRA","0.48371","59.0147"
"1918","France","Jan","FRA","3.19499","51.9221"
"1918","France","Feb","FRA","4.71841","19.8551"
"1918","France","Mar","FRA","6.10948","54.4613"
"1918","France","Apr","FRA","8.4346","99.0888"
"1918","France","May","FRA","14.186","69.4461"
"1918","France","Jun","FRA","14.7203","53.3464"
"1918","France","Jul","FRA","17.9992","45.4926"
"1918","France","Aug","FRA","18.0384","35.5811"
"1918","France","Sep","FRA","15.343","104.013"
"1918","France","Oct","FRA","9.4646","72.4133"
"1918","France","Nov","FRA","5.98705","76.2801"
"1918","France","Dec","FRA","6.24992","90.3744"
"1919","France","Jan","FRA","3.04176","93.9121"
"1919","France","Feb","FRA","3.25413","92.3153"
"1919","France","Mar","FRA","5.92995","102.611"
"1919","France","Apr","FRA","7.3717","67.672"
"1919","France","May","FRA","13.5303","38.5198"
"1919","France","Jun","FRA","16.4556","34.5315"
"1919","France","Jul","FRA","15.6985","65.4949"
"1919","France","Aug","FRA","19.0803","26.9549"
"1919","France","Sep","FRA","16.3896","62.0683"
"1919","France","Oct","FRA","8.10552","71.5797"
"1919","France","Nov","FRA","4.11592","117.854"
"1919","France","Dec","FRA","4.82435","92.1091"
"1920","France","Jan","FRA","4.97898","78.3903"
"1920","France","Feb","FRA","5.91343","18.452"
"1920","France","Mar","FRA","8.00474","84.129"
"1920","France","Apr","FRA","9.79366","81.0089"
"1920","France","May","FRA","14.7209","53.1191"
"1920","France","Jun","FRA","16.0687","64.1316"
"1920","France","Jul","FRA","17.5972","74.9124"
"1920","France","Aug","FRA","16.3969","42.0372"
"1920","France","Sep","FRA","15.0788","85.985"
"1920","France","Oct","FRA","11.0973","85.4478"
"1920","France","Nov","FRA","5.19592","49.8444"
"1920","France","Dec","FRA","3.42809","52.8215"
"1921","France","Jan","FRA","6.08248","43.6327"
"1921","France","Feb","FRA","3.92032","24.9139"
"1921","France","Mar","FRA","7.06984","29.9046"
"1921","France","Apr","FRA","8.78922","40.2812"
"1921","France","May","FRA","13.7546","82.7867"
"1921","France","Jun","FRA","16.9261","37.8988"
"1921","France","Jul","FRA","20.7151","26.409"
"1921","France","Aug","FRA","18.1725","84.7439"
"1921","France","Sep","FRA","16.877","44.6284"
"1921","France","Oct","FRA","14.1098","20.5627"
"1921","France","Nov","FRA","4.12717","35.6022"
"1921","France","Dec","FRA","3.92298","44.735"
"1922","France","Jan","FRA","2.81722","91.6812"
"1922","France","Feb","FRA","4.12695","58.2314"
"1922","France","Mar","FRA","6.53186","83.3806"
"1922","France","Apr","FRA","7.83452","128.413"
"1922","France","May","FRA","14.9248","34.8679"
"1922","France","Jun","FRA","16.4745","75.4457"
"1922","France","Jul","FRA","16.7105","67.6935"
"1922","France","Aug","FRA","17.1858","76.3576"
"1922","France","Sep","FRA","13.4201","72.9303"
"1922","France","Oct","FRA","9.06309","68.028"
"1922","France","Nov","FRA","5.00639","62.3952"
"1922","France","Dec","FRA","4.08128","90.0951"
"1923","France","Jan","FRA","3.26728","45.301"
"1923","France","Feb","FRA","5.97837","91.5894"
"1923","France","Mar","FRA","7.40718","65.5451"
"1923","France","Apr","FRA","9.33641","85.5917"
"1923","France","May","FRA","12.3175","85.6253"
"1923","France","Jun","FRA","13.5921","29.8838"
"1923","France","Jul","FRA","20.2251","37.7918"
"1923","France","Aug","FRA","18.9166","44.3453"
"1923","France","Sep","FRA","15.0642","62.9686"
"1923","France","Oct","FRA","12.56","116.938"
"1923","France","Nov","FRA","5.28592","110.874"
"1923","France","Dec","FRA","3.38122","109.331"
"1924","France","Jan","FRA","3.12158","57.3934"
"1924","France","Feb","FRA","1.84699","38.004"
"1924","France","Mar","FRA","6.16971","65.9855"
"1924","France","Apr","FRA","9.19999","65.148"
"1924","France","May","FRA","14.3014","61.0641"
"1924","France","Jun","FRA","16.1324","60.948"
"1924","France","Jul","FRA","18.2188","73.2166"
"1924","France","Aug","FRA","15.6835","83.6847"
"1924","France","Sep","FRA","15.3478","86.0975"
"1924","France","Oct","FRA","11.5869","84.6279"
"1924","France","Nov","FRA","6.83529","60.1097"
"1924","France","Dec","FRA","4.06535","52.0976"
"1925","France","Jan","FRA","4.49643","38.2237"
"1925","France","Feb","FRA","5.41844","73.0364"
"1925","France","Mar","FRA","3.8966","46.5239"
"1925","France","Apr","FRA","9.08605","80.2155"
"1925","France","May","FRA","12.9226","94.393"
"1925","France","Jun","FRA","16.941","22.7191"
"1925","France","Jul","FRA","17.9864","97.9694"
"1925","France","Aug","FRA","17.6927","88.052"
"1925","France","Sep","FRA","13.3643","65.5131"
"1925","France","Oct","FRA","11.5743","67.003"
"1925","France","Nov","FRA","4.5741","73.9035"
"1925","France","Dec","FRA","3.51963","89.5934"
"1926","France","Jan","FRA","3.58189","76.7673"
"1926","France","Feb","FRA","7.93071","71.0274"
"1926","France","Mar","FRA","7.09341","51.4753"
"1926","France","Apr","FRA","10.397","76.018"
"1926","France","May","FRA","11.4054","108.6"
"1926","France","Jun","FRA","14.46","83.9509"
"1926","France","Jul","FRA","18.1131","49.4927"
"1926","France","Aug","FRA","18.522","37.7694"
"1926","France","Sep","FRA","17.4232","38.8981"
"1926","France","Oct","FRA","11.6774","108.89"
"1926","France","Nov","FRA","8.1935","129.493"
"1926","France","Dec","FRA","2.09356","26.4101"
"1927","France","Jan","FRA","3.9645","66.4312"
"1927","France","Feb","FRA","4.05972","50.0546"
"1927","France","Mar","FRA","7.54798","113.578"
"1927","France","Apr","FRA","9.84333","51.3624"
"1927","France","May","FRA","13.6779","59.4753"
"1927","France","Jun","FRA","15.7979","80.625"
"1927","France","Jul","FRA","18.0233","91.2542"
"1927","France","Aug","FRA","17.6199","104.398"
"1927","France","Sep","FRA","15.1944","103.581"
"1927","France","Oct","FRA","11.2361","33.5616"
"1927","France","Nov","FRA","6.44834","81.3509"
"1927","France","Dec","FRA","2.65561","87.956"
"1928","France","Jan","FRA","4.5973","70.6113"
"1928","France","Feb","FRA","5.95223","62.639"
"1928","France","Mar","FRA","6.97679","90.8627"
"1928","France","Apr","FRA","9.27789","98.721"
"1928","France","May","FRA","11.4519","70.4384"
"1928","France","Jun","FRA","16.0907","51.8406"
"1928","France","Jul","FRA","20.6173","20.3368"
"1928","France","Aug","FRA","19.2621","56.9027"
"1928","France","Sep","FRA","15.652","47.8291"
"1928","France","Oct","FRA","11.3377","127.826"
"1928","France","Nov","FRA","7.86358","112.02"
"1928","France","Dec","FRA","3.25907","60.6539"
"1929","France","Jan","FRA","-0.1651","28.3848"
"1929","France","Feb","FRA","-0.5791","31.6684"
"1929","France","Mar","FRA","6.30484","6.28321"
"1929","France","Apr","FRA","7.62063","48.7058"
"1929","France","May","FRA","13.1976","67.2072"
"1929","France","Jun","FRA","16.4023","66.6938"
"1929","France","Jul","FRA","19.1411","59.8285"
"1929","France","Aug","FRA","18.03","46.7475"
"1929","France","Sep","FRA","18.2229","36.6226"
"1929","France","Oct","FRA","11.536","116.623"
"1929","France","Nov","FRA","7.07798","77.9868"
"1929","France","Dec","FRA","6.10002","106.103"
"1930","France","Jan","FRA","5.48726","82.2318"
"1930","France","Feb","FRA","3.06499","54.072"
"1930","France","Mar","FRA","6.92931","78.8357"
"1930","France","Apr","FRA","9.68559","79.7576"
"1930","France","May","FRA","12.0292","96.6125"
"1930","France","Jun","FRA","17.9059","86.0494"
"1930","France","Jul","FRA","17.2268","103.113"
"1930","France","Aug","FRA","18.023","61.5145"
"1930","France","Sep","FRA","15.9197","85.9368"
"1930","France","Oct","FRA","11.8689","114.123"
"1930","France","Nov","FRA","8.50297","116.824"
"1930","France","Dec","FRA","4.08869","81.4053"
"1931","France","Jan","FRA","3.45453","75.606"
"1931","France","Feb","FRA","2.89195","64.6243"
"1931","France","Mar","FRA","5.35012","77.8756"
"1931","France","Apr","FRA","8.62003","62.6318"
"1931","France","May","FRA","13.9491","93.4258"
"1931","France","Jun","FRA","17.7149","38.5394"
"1931","France","Jul","FRA","17.6101","79.8784"
"1931","France","Aug","FRA","16.9111","122.393"
"1931","France","Sep","FRA","12.4615","62.2374"
"1931","France","Oct","FRA","10.371","67.2279"
"1931","France","Nov","FRA","7.87052","99.8741"
"1931","France","Dec","FRA","2.56607","39.0991"
"1932","France","Jan","FRA","4.19089","51.6097"
"1932","France","Feb","FRA","0.74367","10.3398"
"1932","France","Mar","FRA","5.22212","74.087"
"1932","France","Apr","FRA","7.92511","87.3052"
"1932","France","May","FRA","12.0475","102.151"
"1932","France","Jun","FRA","15.6307","82.432"
"1932","France","Jul","FRA","17.2185","109.999"
"1932","France","Aug","FRA","20.3541","57.9208"
"1932","France","Sep","FRA","17.3009","96.7729"
"1932","France","Oct","FRA","10.9972","103.733"
"1932","France","Nov","FRA","7.15732","46.0666"
"1932","France","Dec","FRA","4.67967","64.7761"
"1933","France","Jan","FRA","1.35415","36.5757"
"1933","France","Feb","FRA","3.83172","50.528"
"1933","France","Mar","FRA","7.67534","58.6515"
"1933","France","Apr","FRA","9.93661","33.95"
"1933","France","May","FRA","12.877","69.3535"
"1933","France","Jun","FRA","14.9829","89.6299"
"1933","France","Jul","FRA","19.3592","37.9534"
"1933","France","Aug","FRA","20.0371","30.7778"
"1933","France","Sep","FRA","16.7061","112.661"
"1933","France","Oct","FRA","11.7678","94.5021"
"1933","France","Nov","FRA","5.19331","74.7138"
"1933","France","Dec","FRA","-0.7987","49.9738"
"1934","France","Jan","FRA","2.86651","50.28"
"1934","France","Feb","FRA","2.6844","17.0558"
"1934","France","Mar","FRA","6.04805","82.4284"
"1934","France","Apr","FRA","10.5041","89.7236"
"1934","France","May","FRA","13.9112","33.3239"
"1934","France","Jun","FRA","17.0645","59.136"
"1934","France","Jul","FRA","19.8772","34.0702"
"1934","France","Aug","FRA","17.4132","83.7025"
"1934","France","Sep","FRA","17.0428","47.1373"
"1934","France","Oct","FRA","11.7448","61.8568"
"1934","France","Nov","FRA","5.34531","113.184"
"1934","France","Dec","FRA","7.28389","120.122"
"1935","France","Jan","FRA","2.03243","43.3892"
"1935","France","Feb","FRA","4.92113","84.4627"
"1935","France","Mar","FRA","5.97415","53.5723"
"1935","France","Apr","FRA","8.95315","82.9123"
"1935","France","May","FRA","11.3612","73.371"
"1935","France","Jun","FRA","17.4207","61.2713"
"1935","France","Jul","FRA","19.547","31.2136"
"1935","France","Aug","FRA","18.0064","87.4145"
"1935","France","Sep","FRA","16.1143","68.6264"
"1935","France","Oct","FRA","10.65","97.995"
"1935","France","Nov","FRA","7.05492","123.988"
"1935","France","Dec","FRA","3.48592","134.634"
"1936","France","Jan","FRA","6.35691","126.163"
"1936","France","Feb","FRA","4.30824","79.3573"
"1936","France","Mar","FRA","7.77347","66.7407"
"1936","France","Apr","FRA","8.18632","90.809"
"1936","France","May","FRA","13.2215","59.2957"
"1936","France","Jun","FRA","16.1021","83.9786"
"1936","France","Jul","FRA","17.2284","105.418"
"1936","France","Aug","FRA","18.0471","35.9095"
"1936","France","Sep","FRA","15.9434","86.3094"
"1936","France","Oct","FRA","8.67564","44.2411"
"1936","France","Nov","FRA","6.42607","76.3859"
"1936","France","Dec","FRA","3.96238","38.5508"
"1937","France","Jan","FRA","4.95735","83.5588"
"1937","France","Feb","FRA","6.67672","107.378"
"1937","France","Mar","FRA","5.37187","119.079"
"1937","France","Apr","FRA","9.68438","80.2778"
"1937","France","May","FRA","14.2132","79.7445"
"1937","France","Jun","FRA","16.7464","73.719"
"1937","France","Jul","FRA","18.7256","25.7017"
"1937","France","Aug","FRA","19.0196","44.0322"
"1937","France","Sep","FRA","15.4125","82.9253"
"1937","France","Oct","FRA","11.6116","85.1782"
"1937","France","Nov","FRA","6.01571","57.3968"
"1937","France","Dec","FRA","2.74796","80.8171"
"1938","France","Jan","FRA","3.96166","79.3888"
"1938","France","Feb","FRA","3.48815","25.6413"
"1938","France","Mar","FRA","8.62334","12.7596"
"1938","France","Apr","FRA","7.51943","12.4664"
"1938","France","May","FRA","11.5117","83.2545"
"1938","France","Jun","FRA","16.9964","49.8359"
"1938","France","Jul","FRA","17.5859","71.6084"
"1938","France","Aug","FRA","18.1424","78.2588"
"1938","France","Sep","FRA","15.7306","85.4697"
"1938","France","Oct","FRA","11.2186","68.1052"
"1938","France","Nov","FRA","9.18359","81.9262"
"1938","France","Dec","FRA","2.12894","82.7845"
"1939","France","Jan","FRA","5.17423","102.907"
"1939","France","Feb","FRA","4.44042","46.1922"
"1939","France","Mar","FRA","5.06336","61.7204"
"1939","France","Apr","FRA","10.1617","74.4679"
"1939","France","May","FRA","11.2267","69.2802"
"1939","France","Jun","FRA","16.4432","81.4449"
"1939","France","Jul","FRA","17.2661","65.7882"
